id;tenant;code;name;description;state;combination_promotion;has_coupons;is_global_conditions;is_global_actions;override_margin_control;start_date;end_date;pangui_code;pangui_snapshot_file;pangui_status;pangui_user_code;created_at;updated_at;created_by;updated_by;stackability;conditions;actions;channel;seller_id;seller_name;sites;stores;custom_flags;redemption_limits;badge;recurrence;proration;requester_email;promotion_type;campaign_name;promotion_title
f25c24f1-4aa0-4c13-8002-23f75883309e;f6adf6a4-7d13-4485-87dd-f78d5997543c;DFDJTEWM;MP|62898|110248549|5%|5|SODIMAC;MP|62898|110248549|5%|5|SODIMAC;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 17:55:11 GMT+0000 (Coordinated Universal Time);Sat Jan 20 2024 04:28:21 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;kagarwal@falabella.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110248549""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""5""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""5.00""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 5 and get 5.00 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
de0faf32-4140-40f5-b43a-525d36545986;f6adf6a4-7d13-4485-87dd-f78d5997543c;BPXLTUYL;MP|507806|110249596|5%|5|SODIMAC;MP|507806|110249596|5%|5|SODIMAC;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 17:56:41 GMT+0000 (Coordinated Universal Time);Sat Jan 20 2024 04:28:14 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;kagarwal@falabella.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110249596""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""5""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""5.00""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 5 and get 5.00 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
c2a28f4e-9d05-42b2-90c5-9b2bb8de221d;f6adf6a4-7d13-4485-87dd-f78d5997543c;RBRLAJKP;MP|277428|110238343|5%|5|SODIMAC;MP|277428|110238343|5%|5|SODIMAC;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Mon Mar 21 2022 15:00:10 GMT+0000 (Coordinated Universal Time);Sat Jan 20 2024 04:28:14 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;kagarwal@falabella.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110238343""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""5""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""5.00""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 5 and get 5.00 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
5a87f97d-9807-4880-b0e5-4aa9645a0f6e;f6adf6a4-7d13-4485-87dd-f78d5997543c;7ALWQQBN;MP|1211633|110306419|10%|3|SODIMAC;MP|1211633|110306419|10%|3|SODIMAC;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 19:00:09 GMT+0000 (Coordinated Universal Time);Sat Jan 20 2024 04:28:14 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;kagarwal@falabella.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110306419""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""3""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""10.00""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 3 and get 10.00 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
e098fe50-ffb7-4c5c-b961-6d22762d59da;f6adf6a4-7d13-4485-87dd-f78d5997543c;95QPHR54;MP|1212176|110324518|10%|3|SODIMAC;Descuento + Pro;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 19:04:22 GMT+0000 (Coordinated Universal Time);Sat Jan 20 2024 04:28:13 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;kagarwal@falabella.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110324518""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""3""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""10.00""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""SODIMAC_APP"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 3 and get 10.00 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
73f94a65-c293-43fd-99dc-c71a727a2c10;f6adf6a4-7d13-4485-87dd-f78d5997543c;MKN7UPBT;MP|620335|110133395|7%|5|SODIMAC;Precio + Pro;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Wed Mar 23 2022 12:43:33 GMT+0000 (Coordinated Universal Time);Sat Jan 20 2024 04:28:13 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;kagarwal@falabella.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110133395""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""5""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""7""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""SODIMAC_APP"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 5 and get 7 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
25695f55-9efd-4128-a10e-6d7060718cde;f6adf6a4-7d13-4485-87dd-f78d5997543c;88RPU5W9;MP|278246|110251136|5%|5|SODIMAC;MP|278246|110251136|5%|5|SODIMAC;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 17:58:51 GMT+0000 (Coordinated Universal Time);Sat Jan 20 2024 04:28:13 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;kagarwal@falabella.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110251136""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""5""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""5.00""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 5 and get 5.00 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
c0ce4a61-38c9-4718-be1f-570bffe7ee85;f6adf6a4-7d13-4485-87dd-f78d5997543c;JPQ8Y9B4;MP|1427709|110305185|10%|3|SODIMAC;Descuento + Pro;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 18:59:29 GMT+0000 (Coordinated Universal Time);Sat Jan 20 2024 04:28:13 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;kagarwal@falabella.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110305185""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""3""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""10.00""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""SODIMAC_APP"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 3 and get 10.00 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
adfbb92e-e4db-445a-9285-963aea48eba5;f6adf6a4-7d13-4485-87dd-f78d5997543c;HHJPKK9D;MP|539694|110179905|7%|6|SODIMAC;Precio + Pro;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 19:18:25 GMT+0000 (Coordinated Universal Time);Sat Jan 20 2024 04:27:23 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;kagarwal@falabella.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110179905""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""6""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""7""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""SODIMAC_APP"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 6 and get 7 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
07213968-c70b-42ba-b153-f3f37088f55e;f6adf6a4-7d13-4485-87dd-f78d5997543c;XFLHETM7;MP|3598861|110180175|7%|5|SODIMAC;Precio + Pro;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Wed Mar 23 2022 12:52:23 GMT+0000 (Coordinated Universal Time);Sat Jan 20 2024 04:27:09 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;kagarwal@falabella.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110180175""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""5""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""7""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""SODIMAC_APP"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 5 and get 7 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
b03c62e3-bef6-4bea-a8aa-4b7a5931562c;f6adf6a4-7d13-4485-87dd-f78d5997543c;UMBMTNAR;MP|3759040|110280087|5%|4|SODIMAC;Precio + Pro;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 19:13:53 GMT+0000 (Coordinated Universal Time);Sat Jan 20 2024 04:26:58 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;kagarwal@falabella.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110280087""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""4""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""5""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""SODIMAC_APP"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 4 and get 5 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
